id,item_type_id,sub_type,rarity_id,name_key,desc_key,width,height,usable,ap_cost,min_damage,max_damage,base_armor,scaling_stat,target_type,uses_per_turn,cooldown,exhaustable,max_charges,destroy_on_empty,is_stackable,max_stack,price,dropable,traits,icon_path,is_harmful,is_combat_only,shape_mask
FLAMETHROWER,WEAPON,STANDARD,RARE,ITEM_FLAMETHROWER_NAME,ITEM_FLAMETHROWER_DESC,2,2,true,2,5,5,0,INTELLIGENCE,ALL_ENEMIES,-1,1,false,0,false,false,1,50,true,TRAIT_FUEL_BURST,res://assets/sprites/items/flamethrower.png,false,false,"0,0;1,0;0,1"
REBAR_CUDGEL,WEAPON,STANDARD,UNCOMMON,ITEM_REBAR_CUDGEL_NAME,ITEM_REBAR_CUDGEL_DESC,1,3,true,2,10,12,0,STRENGTH,SINGLE_ENEMY,-1,0,false,0,false,false,1,25,true,TRAIT_HEAVY_SOLO,res://assets/sprites/items/rebar_cudgel.png,false,false
CYBER_SPIKE,WEAPON,STANDARD,RARE,ITEM_CYBER_SPIKE_NAME,ITEM_CYBER_SPIKE_DESC,1,2,true,1,4,6,0,STRENGTH,SINGLE_ENEMY,-1,0,false,0,false,false,1,60,true,TRAIT_DRAIN_LIFE,res://assets/sprites/items/cyber_spike.png,false,false
HEAVY_SCRAP_PLATE,SHIELD,STANDARD,COMMON,ITEM_SCRAP_PLATE_NAME,ITEM_SCRAP_PLATE_DESC,2,2,true,1,0,0,3,AGILITY,SELF,-1,0,false,0,false,false,1,15,true,TRAIT_ARMOR_EDGE,res://assets/sprites/items/scrap_plate.png,false,false
PERFORATED_EXO_FRAME,SHIELD,STANDARD,UNCOMMON,ITEM_EXO_FRAME_NAME,ITEM_EXO_FRAME_DESC,1,2,true,1,0,0,2,AGILITY,SELF,-1,0,false,0,false,false,1,20,true,TRAIT_ARMOR_CHAIN,res://assets/sprites/items/exo_frame.png,false,false
SPIKED_BUMPER,SHIELD,STANDARD,UNCOMMON,ITEM_SPIKED_BUMPER_NAME,ITEM_SPIKED_BUMPER_DESC,1,2,true,1,0,0,2,AGILITY,SELF,-1,0,false,0,false,false,1,18,true,TRAIT_SPIKES_OUTER,res://assets/sprites/items/spiked_bumper.png,false,false
COOLING_SHIELD,SHIELD,STANDARD,RARE,ITEM_COOLING_SHIELD_NAME,ITEM_COOLING_SHIELD_DESC,2,3,true,2,0,0,6,AGILITY,SELF,-1,0,false,0,false,false,1,35,true,TRAIT_HEAT_DISSIPATION,res://assets/sprites/items/cooling_shield.png,false,false
REACTIVE_COMPOSITE,SHIELD,STANDARD,UNCOMMON,ITEM_REACTIVE_COMPOSITE_NAME,ITEM_REACTIVE_COMPOSITE_DESC,2,2,true,1,0,0,2,AGILITY,SELF,-1,0,false,0,false,false,1,25,true,TRAIT_REACTIVE_CLEANSE,res://assets/sprites/items/reactive_composite.png,false,false
ARMOR_CORE,ARMOR,CORE,RARE,ITEM_ARMOR_CORE_NAME,ITEM_ARMOR_CORE_DESC,1,1,true,1,0,0,1,AGILITY,SELF,-1,0,false,0,false,false,1,40,true,TRAIT_ARMOR_CORE_TRIGGER,res://assets/sprites/items/armor_core.png,false,false
TACTICAL_VISOR,ARMOR,HELMET,COMMON,ITEM_TACTICAL_VISOR_NAME,ITEM_TACTICAL_VISOR_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,15,true,"TRAIT_HELMET_LOW,TRAIT_HELMET_ROW_PENALTY",res://assets/sprites/items/tactical_visor.png,false,false
WELDED_DOME,ARMOR,HELMET,UNCOMMON,ITEM_WELDED_DOME_NAME,ITEM_WELDED_DOME_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,25,true,"TRAIT_HELMET_LOW,TRAIT_HELMET_ROW_PENALTY",res://assets/sprites/items/welded_dome.png,false,false
NEURAL_HELM,ARMOR,HELMET,VERY_RARE,ITEM_NEURAL_HELM_NAME,ITEM_NEURAL_HELM_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,45,true,"TRAIT_HELMET_HIGH,TRAIT_HELMET_ROW_PENALTY",res://assets/sprites/items/neural_helm.png,false,false
GREAVES_FRAME,ARMOR,LEG_ARMOR,COMMON,ITEM_GREAVES_FRAME_NAME,ITEM_GREAVES_FRAME_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,15,true,"TRAIT_GREAVES_BASE,TRAIT_GREAVES_BELOW_PENALTY,TRAIT_LEG_ROW_PENALTY",res://assets/sprites/items/greaves_frame.png,false,false
TRACKED_FOOTING,ARMOR,LEG_ARMOR,UNCOMMON,ITEM_TRACKED_FOOTING_NAME,ITEM_TRACKED_FOOTING_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,25,true,"TRAIT_LEG_LOW,TRAIT_LEG_ROW_PENALTY",res://assets/sprites/items/tracked_footing.png,false,false
HYDRAULIC_BRACE,ARMOR,LEG_ARMOR,RARE,ITEM_HYDRAULIC_BRACE_NAME,ITEM_HYDRAULIC_BRACE_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,45,true,"TRAIT_LEG_HIGH,TRAIT_LEG_ROW_PENALTY",res://assets/sprites/items/hydraulic_brace.png,false,false
BIO_GEL,CONSUMABLE,,COMMON,ITEM_BIO_GEL_NAME,ITEM_BIO_GEL_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,10,true,TRAIT_BIO_GEL_HEAL,res://assets/sprites/items/bio_gel.png,false,false
SALT_INJECTOR,CONSUMABLE,,UNCOMMON,ITEM_SALT_INJECTOR_NAME,ITEM_SALT_INJECTOR_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,20,true,TRAIT_GIVE_AP,res://assets/sprites/items/salt_injector.png,false,false
NEURO_STIMULATOR,CONSUMABLE,,RARE,ITEM_NEURO_STIMULATOR_NAME,ITEM_NEURO_STIMULATOR_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,40,true,TRAIT_NEURO_STIM,res://assets/sprites/items/neuro_stimulator.png,false,false
SYNAPSE_BOOSTER,CONSUMABLE,,VERY_RARE,ITEM_SYNAPSE_BOOSTER_NAME,ITEM_SYNAPSE_BOOSTER_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,75,true,TRAIT_SYNAPSE_BOOSTER,res://assets/sprites/items/synapse_booster.png,false,false
TITAN_STRENGTH_INJECTION,CONSUMABLE,,VERY_RARE,ITEM_TITAN_STRENGTH_INJECTION_NAME,ITEM_TITAN_STRENGTH_INJECTION_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,true,1,true,false,1,85,true,TRAIT_PERM_STRENGTH,res://assets/sprites/items/titan_strength_injection.png,false,false
NEURON_INJECTION,CONSUMABLE,,VERY_RARE,ITEM_NEURON_INJECTION_NAME,ITEM_NEURON_INJECTION_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,true,1,true,false,1,85,true,TRAIT_PERM_INTELLIGENCE,res://assets/sprites/items/neuron_injection.png,false,false
GIANT_ENDURANCE_INJECTION,CONSUMABLE,,VERY_RARE,ITEM_GIANT_ENDURANCE_INJECTION_NAME,ITEM_GIANT_ENDURANCE_INJECTION_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,true,1,true,false,1,85,true,TRAIT_PERM_ENDURANCE,res://assets/sprites/items/giant_endurance_injection.png,false,false
THERMITE_CHARGE,CONSUMABLE,,UNCOMMON,ITEM_THERMITE_NAME,ITEM_THERMITE_DESC,1,1,true,0,9,10,0,NONE,SINGLE_ENEMY,1,0,true,1,true,false,1,30,true,TRAIT_BURN_DAMAGE,res://assets/sprites/items/thermite_charge.png,false,true
MOLOTOV_COCKTAIL,CONSUMABLE,,UNCOMMON,ITEM_MOLOTOV_NAME,ITEM_MOLOTOV_DESC,1,1,true,0,4,4,0,NONE,ALL_ENEMIES,1,0,true,1,true,false,1,18,true,TRAIT_APPLY_BURN,res://assets/sprites/items/molotov_cocktail.png,false,true
PURGE_SOLVENT,CONSUMABLE,,COMMON,ITEM_PURGE_SOLVENT_NAME,ITEM_PURGE_SOLVENT_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,2,true,false,1,12,true,TRAIT_CLEANSE_DEBUFFS,res://assets/sprites/items/purge_solvent.png,false,false
GRID_EXPANDER,CONSUMABLE,,VERY_RARE,ITEM_GRID_EXPANDER_NAME,ITEM_GRID_EXPANDER_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,90,true,,res://assets/sprites/items/grid_expander.png,false,false
HEALING_UNIT,IMPLANT,,RARE,ITEM_HEALING_UNIT_NAME,ITEM_HEALING_UNIT_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,45,true,"TRAIT_IMPLANT_ENDURANCE,TRAIT_HEAL_ON_COMBAT_END",res://assets/sprites/items/healing_unit.png,false,false
RECYCLER,IMPLANT,,UNCOMMON,ITEM_RECYCLER_NAME,ITEM_RECYCLER_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,30,true,TRAIT_CHIPS_ON_COMBAT_END,res://assets/sprites/items/recycler.png,false,false
AMPLIFIER_INJECTOR,AMPLIFIER,,RARE,ITEM_AMPLIFIER_INJECTOR_NAME,ITEM_AMPLIFIER_INJECTOR_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,50,true,"TRAIT_AMP_INTELLIGENCE,TRAIT_DOT_AMPLIFY",res://assets/sprites/items/amplifier_injector.png,false,false
NEURON_AMPLIFIER,ACTIVE_MODULE,,RARE,ITEM_NEURON_AMPLIFIER_NAME,ITEM_NEURON_AMPLIFIER_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,false,0,false,false,1,55,true,TRAIT_NEURON_AMP,res://assets/sprites/items/neuron_amplifier.png,false,false
DEVOURER_MODULE,AMPLIFIER,,RARE,ITEM_DEVOURER_MODULE_NAME,ITEM_DEVOURER_MODULE_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,65,true,"TRAIT_DEVOURER_STR,TRAIT_HEAL_ON_HIT",res://assets/sprites/items/devourer_module.png,false,false
WAR_MODULE,ACTIVE_MODULE,,VERY_RARE,ITEM_WAR_MODULE_NAME,ITEM_WAR_MODULE_DESC,2,1,true,1,0,0,0,NONE,SELF,1,1,false,0,false,false,1,95,true,"TRAIT_WAR_MODULE,TRAIT_WAR_STR,TRAIT_WAR_LUCK",res://assets/sprites/items/war_module.png,false,false
PLIERS,ACTIVE_MODULE,,UNCOMMON,ITEM_PLIERS_NAME,ITEM_PLIERS_DESC,1,1,true,1,0,0,0,NONE,SELF,1,1,false,0,false,false,1,22,true,TRAIT_PLIERS_EXTRACT,res://assets/sprites/items/pliers.png,false,true
HKR_137_SERUM,CONSUMABLE,,RARE,ITEM_HKR137_NAME,ITEM_HKR137_DESC,1,1,true,1,0,0,0,NONE,SINGLE_ENEMY,1,0,true,1,true,false,1,60,true,TRAIT_DOT_MULTIPLIER,res://assets/sprites/items/hkr_137_serum.png,false,true
ORACLE_MK4,WEAPON,STANDARD,RARE,ITEM_ORACLE_MK4_NAME,ITEM_ORACLE_MK4_DESC,1,1,true,1,3,4,0,STRENGTH,SINGLE_ENEMY,-1,0,false,0,false,false,1,85,true,"TRAIT_ORACLE_KILL_SCALING,TRAIT_ARMOR_PIERCE",res://assets/sprites/items/oracle_mk4.png,false,false
DAMAGE_ANALYZER,IMPLANT,,VERY_RARE,ITEM_DAMAGE_ANALYZER_NAME,ITEM_DAMAGE_ANALYZER_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,110,true,TRAIT_STATUS_ANALYZER,res://assets/sprites/items/damage_analyzer.png,false,false
FAKE_VIP_CARD_GOLD_PARTNER,IMPLANT,,RARE,ITEM_FAKE_VIP_CARD_NAME,ITEM_FAKE_VIP_CARD_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,55,true,TRAIT_VIP_LUCK,res://assets/sprites/items/fake_vip_card.png,false,false
EYE_OF_PALE_MAIDEN,ARMOR,STANDARD,RARE,ITEM_EYE_OF_PALE_MAIDEN_NAME,ITEM_EYE_OF_PALE_MAIDEN_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,0,false,TRAIT_EYE_OF_PALE_MAIDEN,res://assets/sprites/items/eye_of_pale_maiden.png,false,false
FANG_OF_THE_FORGOTTEN,WEAPON,STANDARD,UNCOMMON,ITEM_FANG_OF_THE_FORGOTTEN_NAME,ITEM_FANG_OF_THE_FORGOTTEN_DESC,1,2,true,1,4,5,0,STRENGTH,SINGLE_ENEMY,1,0,false,0,false,false,1,25,true,TRAIT_FANG_POISON,res://assets/sprites/items/fang_of_forgotten.png,false,false
SLIMY_PARASITE,CONSUMABLE,STANDARD,COMMON,ITEM_SLIMY_PARASITE_NAME,ITEM_SLIMY_PARASITE_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/slimy_parasite.png,true,true
NEURO_TICK,CONSUMABLE,STANDARD,COMMON,ITEM_NEURO_TICK_NAME,ITEM_NEURO_TICK_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/broken_slot.png,true,true
BROKEN_SLOT,CONSUMABLE,STANDARD,COMMON,ITEM_BROKEN_SLOT_NAME,ITEM_BROKEN_SLOT_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/broken_slot.png,true,true
BIONIC_LARVA,CONSUMABLE,STANDARD,COMMON,ITEM_BIONIC_LARVA_NAME,ITEM_BIONIC_LARVA_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/slimy_parasite.png,true,true
STICKY_GRENADE,CONSUMABLE,STANDARD,COMMON,ITEM_STICKY_GRENADE_NAME,ITEM_STICKY_GRENADE_DESC,1,1,true,1,12,16,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/sticky_grenade.png,true,true
NEURO_TICK,CONSUMABLE,STANDARD,COMMON,ITEM_NEURO_TICK_NAME,ITEM_NEURO_TICK_DESC,1,1,true,1,0,0,0,NONE,SELF,1,0,false,0,false,false,1,0,false,,res://assets/sprites/items/broken_slot.png,true,true
LOCKPICK,QUEST_ITEM,,UNCOMMON,ITEM_LOCKPICK_NAME,ITEM_LOCKPICK_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,true,1,true,false,1,18,true,TRAIT_TOOL_LOCKPICK,res://assets/sprites/items/lockpick.png,false,false
NEUROVISOR,ARMOR,HELMET,UNCOMMON,ITEM_NEUROVISOR_NAME,ITEM_NEUROVISOR_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,28,true,"TRAIT_HELMET_NEUROVISOR,TRAIT_HELMET_ROW_PENALTY,TRAIT_PREVENTIVE_STRIKES",res://assets/sprites/items/neurovisor.png,false,false
ARMOR_PLATE,CONSUMABLE,,COMMON,ITEM_ARMOR_PLATE_NAME,ITEM_ARMOR_PLATE_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,12,true,TRAIT_INSTANT_ARMOR_6,res://assets/sprites/items/armor_plate.png,false,true
MEGABONKER,ACTIVE_MODULE,,VERY_RARE,ITEM_MEGABONKER_NAME,ITEM_MEGABONKER_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,110,true,"TRAIT_BONK_PROVIDER,TRAIT_MEGABONK_LUCK",res://assets/sprites/items/megabonker.png,false,false
PALLADIUM_CORE,IMPLANT,,BOSS,ITEM_PALLADIUM_CORE_NAME,ITEM_PALLADIUM_CORE_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,0,false,"TRAIT_MAX_AP,TRAIT_PALLADIUM_VOLATILE",res://assets/sprites/items/palladium_core.png,false,false
ABERRANT_TENTACLE,IMPLANT,,BOSS,ITEM_ABERRANT_TENTACLE_NAME,ITEM_ABERRANT_TENTACLE_DESC,1,2,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,0,false,"TRAIT_MAX_AP,TRAIT_ABERRANT_STR,TRAIT_VITALITY_PENALTY",res://assets/sprites/items/aberrant_tentacle.png,false,false
CRYO_CORE,IMPLANT,,BOSS,ITEM_CRYO_CORE_NAME,ITEM_CRYO_CORE_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,0,false,"TRAIT_MAX_AP,TRAIT_CRYO_ACCELERATION,TRAIT_RESTRICTED_EXPANSION",res://assets/sprites/items/cryo_core.png,false,false
ENHANCED_STIM,CONSUMABLE,,BOSS,ITEM_ENHANCED_STIM_NAME,ITEM_ENHANCED_STIM_DESC,1,1,true,0,0,0,0,NONE,SELF,1,0,true,1,true,false,1,0,false,TRAIT_ENHANCED_STIM,res://assets/sprites/items/enhanced_stim.png,false,false
CALCULATION_MODULE,ARMOR,HELMET,UNCOMMON,ITEM_CALCULATION_MODULE_NAME,ITEM_CALCULATION_MODULE_DESC,1,1,false,0,0,0,0,NONE,SELF,-1,0,false,0,false,false,1,35,true,"TRAIT_HELMET_ROW_PENALTY,TRAIT_CALCULATION_RETENTION",res://assets/sprites/items/damage_analyzer.png,false,false
